row_number,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
967,1990.0,ford,good,8 cylinders,gas,78000.0,automatic,SUV,white,514,1.7339829493624903,-0.0200597540498891,c
968,2010.0,ford,good,6 cylinders,gas,141231.0,automatic,sedan,silver,1641,2.153657598387356,0.2448123141586018,c
969,2015.0,ford,excellent,8 cylinders,gas,173935.0,automatic,truck,white,4869,2.3932491238224007,0.1921095785226296,a
970,2013.0,ford,excellent,6 cylinders,gas,132030.0,automatic,pickup,silver,993,2.4477486203868097,0.0588966712461299,c
971,2004.0,ford,good,8 cylinders,gas,153000.0,automatic,truck,red,335,2.0318452746332523,0.078459165990482,a
972,2015.0,ford,excellent,6 cylinders,gas,111900.0,automatic,SUV,silver,6593,2.339843502711181,0.0620685537452812,a
973,2013.0,ford,excellent,6 cylinders,gas,182458.0,automatic,truck,silver,372,2.1768846778807456,0.1175168979944419,c
974,2015.0,ford,excellent,8 cylinders,gas,213000.0,automatic,truck,white,802,2.35057372833486,0.0428339013064822,c
975,2004.0,ford,good,8 cylinders,gas,322000.0,automatic,pickup,red,1258,2.12898276409684,0.0032253407752035,c
976,2009.0,ford,good,4 cylinders,gas,74561.0,automatic,sedan,blue,1924,2.1267775885827644,0.052515407047878,c
977,1968.0,ford,good,8 cylinders,gas,1.0,manual,sedan,black,221,1.238317471013864,0.0969903068447825,c
978,1999.0,ford,good,6 cylinders,gas,161000.0,automatic,sedan,white,308,1.9528242268127587,0.1458540588338214,b
979,2016.0,ford,good,8 cylinders,gas,28299.0,automatic,truck,white,3446,2.487790966807447,0.0833446153715224,b
980,2011.0,ford,excellent,6 cylinders,gas,246000.0,automatic,sedan,white,356,2.124655372279915,0.0468933973643123,c
981,2003.0,ford,excellent,8 cylinders,gas,171022.0,automatic,pickup,red,1514,2.051738264264813,0.1343015621660423,b
982,2017.0,ford,excellent,6 cylinders,gas,95900.0,automatic,SUV,black,274,2.359967662754291,0.007787485476222,c
983,2014.0,ford,excellent,8 cylinders,gas,132243.0,automatic,truck,blue,1865,2.341020678477057,0.0180612031001708,c
984,2010.0,ford,excellent,8 cylinders,gas,177880.0,automatic,truck,red,175,2.34256009401014,0.1256619429791005,a
985,2010.0,ford,good,6 cylinders,gas,129593.0,automatic,SUV,silver,290,2.2525850715134803,0.1839576268196351,a
986,2018.0,ford,like new,6 cylinders,gas,27000.0,automatic,truck,black,224,2.503877328672085,0.1215700432465982,c
987,2005.0,ford,good,6 cylinders,gas,182000.0,automatic,sedan,silver,468,2.1568662389470896,0.1582118305176206,a
988,2017.0,ford,excellent,6 cylinders,gas,55098.0,automatic,truck,white,4234,2.205829164827874,-0.076182003395093,a
989,2007.0,subaru,good,4 cylinders,gas,191000.0,automatic,sedan,white,26,2.3735146051099987,0.1183133437067578,c
990,2001.0,ford,fair,8 cylinders,gas,260000.0,automatic,pickup,silver,164,2.097256221425254,0.0593228431088186,c
991,2017.0,ford,excellent,8 cylinders,gas,72000.0,automatic,pickup,white,64,2.401518747132146,0.1880785564767395,a
992,1998.0,ford,excellent,6 cylinders,gas,120000.0,automatic,pickup,red,974,1.839027065212784,0.1150062856039494,c
993,2011.0,ford,excellent,6 cylinders,gas,150269.0,automatic,SUV,blue,4069,2.268746377162392,0.0847711439708418,b
994,2006.0,ford,good,8 cylinders,gas,172487.0,automatic,truck,white,148,2.092065884624584,0.0659347171371146,c
995,2011.0,ford,good,6 cylinders,gas,97967.0,automatic,truck,black,511,2.2319033003301247,0.1365106418509427,a
996,2008.0,ford,excellent,6 cylinders,gas,228000.0,automatic,SUV,blue,730,2.2982399235055064,0.107762893709373,a
997,2018.0,ford,good,8 cylinders,gas,21585.0,automatic,pickup,white,4942,2.5344682580487894,0.2450343044528112,b
998,2003.0,ford,excellent,8 cylinders,gas,58997.0,automatic,pickup,red,5122,2.2734288298516585,0.0137940763265764,b
999,2009.0,ford,good,4 cylinders,gas,144117.0,automatic,sedan,white,1185,2.1596117485832087,0.1044183209727292,c
1000,2011.0,ford,good,4 cylinders,gas,64228.0,automatic,sedan,white,1248,2.4299001513671654,-0.0057485046101057,b
1001,2009.0,subaru,good,4 cylinders,gas,172200.0,automatic,sedan,red,462,2.363272506565904,0.1361407763963846,c
1002,2006.0,ford,excellent,6 cylinders,gas,48000.0,automatic,SUV,white,3381,2.302960925426361,-0.0903810131793141,b
1003,2013.0,ford,good,6 cylinders,gas,175837.0,automatic,SUV,white,184,2.3451611344762804,0.0454750830376434,c
1004,2008.0,ford,good,8 cylinders,gas,107244.0,automatic,truck,white,2720,2.241495651779227,0.0204366251026047,a
1005,2014.0,ford,like new,6 cylinders,gas,92478.0,automatic,SUV,white,393,2.339423089066328,0.153114782094332,a
1006,2007.0,ford,excellent,8 cylinders,gas,173000.0,automatic,sedan,blue,185,2.0013214883060875,0.1510477805838279,a
1007,2015.0,subaru,excellent,4 cylinders,gas,113000.0,automatic,SUV,silver,344,2.299980829109351,0.0483737961948393,a
1008,2010.0,subaru,excellent,4 cylinders,gas,105327.0,automatic,SUV,blue,1666,2.176481275431672,0.0401177058161263,b
1009,2006.0,ford,good,8 cylinders,gas,105000.0,automatic,pickup,white,276,2.2886865704051287,0.0803862376654435,b
1010,2011.0,ford,good,4 cylinders,gas,127071.0,automatic,sedan,silver,786,2.1188910982913147,0.267918837011415,c
1011,2016.0,ford,like new,8 cylinders,gas,67000.0,automatic,truck,silver,829,2.4125140366109843,0.1294516518523529,a
1012,2012.0,ford,good,4 cylinders,gas,118882.0,automatic,sedan,blue,717,2.387640593610627,0.2204250567530734,b
1013,2016.0,ford,excellent,8 cylinders,gas,115071.0,manual,truck,white,836,2.208176612534998,0.1518630123264901,b
1014,2015.0,ford,like new,6 cylinders,gas,1000.0,automatic,SUV,black,4859,2.302155299485122,0.108071228120878,b
1015,2006.0,subaru,good,4 cylinders,gas,142680.0,automatic,SUV,silver,420,2.169389359979407,-1.1141898681815698e-05,b
1016,1999.0,ford,good,8 cylinders,gas,243000.0,automatic,truck,red,338,2.0134906378920503,0.1432438751361522,c
1017,2003.0,ford,excellent,8 cylinders,gas,142620.0,automatic,truck,silver,327,2.0672608336030738,0.0176427135047503,a
1018,2010.0,ford,excellent,8 cylinders,gas,127754.0,automatic,SUV,white,3312,2.183094182325432,0.173877542043012,c
1019,2016.0,ford,good,6 cylinders,gas,153228.0,automatic,truck,white,702,2.4498057369306023,0.0433746100910641,a
1020,2002.0,subaru,excellent,4 cylinders,gas,170.0,manual,SUV,silver,213,1.9902148178232448,0.048117441178408,b
1021,2005.0,subaru,excellent,4 cylinders,gas,165300.0,manual,sedan,silver,504,2.3335662420104377,0.0742680679532139,b
1022,2011.0,ford,excellent,4 cylinders,gas,110780.0,automatic,sedan,white,1057,2.2750477998910297,0.254072766133772,b
1023,2002.0,ford,good,6 cylinders,gas,154000.0,automatic,sedan,silver,871,1.968905808577888,0.1012412317704783,a
1024,2010.0,ford,like new,6 cylinders,gas,60131.0,automatic,sedan,blue,113,2.3989827317820898,0.0512183342014522,b
1025,2010.0,ford,good,6 cylinders,gas,203000.0,automatic,SUV,black,212,2.1708211335464327,0.0838440262874591,c
1026,2003.0,ford,excellent,6 cylinders,gas,297018.0,automatic,truck,red,88,2.110954170761638,0.089053807841223,c
1027,2010.0,ford,excellent,8 cylinders,gas,135699.0,automatic,pickup,red,4505,2.3355430719602497,0.1109113142842376,c
1028,2001.0,ford,good,8 cylinders,gas,222400.0,automatic,pickup,red,290,2.0048100741378136,-0.0631202026322362,b
1029,2003.0,ford,fair,8 cylinders,gas,149700.0,automatic,pickup,black,269,1.9420181925603768,0.1152686188493805,b
1030,2004.0,ford,good,8 cylinders,gas,137000.0,automatic,pickup,black,385,2.0374162174347243,0.1177932644662031,c
1031,2010.0,ford,excellent,8 cylinders,gas,85600.0,automatic,truck,black,572,2.2516602840410616,0.0866796894972905,c
1032,2017.0,subaru,excellent,4 cylinders,gas,67.0,manual,sedan,blue,1172,2.2178132815415035,0.105960025486572,c
1033,1966.0,ford,excellent,6 cylinders,gas,129000.0,automatic,sedan,red,556,1.2354096885375303,0.0472869765406355,c
1034,2017.0,ford,good,8 cylinders,gas,32034.0,automatic,truck,white,1142,2.5737916723825105,0.1732444055424858,a
1035,2006.0,ford,good,8 cylinders,gas,193556.0,automatic,SUV,white,183,2.057946214589139,0.1404822885072722,c
1036,2012.0,ford,excellent,6 cylinders,gas,102460.0,automatic,sedan,blue,3264,2.3490809278054985,-0.0440591661031811,a
1037,2010.0,ford,excellent,4 cylinders,gas,112686.0,manual,pickup,white,397,2.3743579257662746,0.1757847265105589,b
1038,2012.0,subaru,excellent,4 cylinders,gas,119000.0,automatic,SUV,white,1396,2.2061414441496803,0.2782962996264452,c
1039,2010.0,ford,excellent,6 cylinders,gas,228507.0,automatic,SUV,black,265,2.195591633848236,0.2461582474696521,a
1040,2020.0,ford,good,6 cylinders,gas,1911.0,automatic,pickup,white,4965,2.5358075728328817,0.1210331333696289,b
1041,2007.0,ford,excellent,6 cylinders,gas,93915.0,automatic,truck,blue,226,2.227952734060444,0.0623416492064417,c
1042,2016.0,ford,excellent,6 cylinders,gas,49500.0,automatic,pickup,silver,1327,2.3725779269535288,0.1624277675323683,b
1043,2017.0,ford,good,6 cylinders,gas,14695.0,automatic,pickup,blue,4945,2.391130991533829,0.1722808510268385,c
1044,2010.0,ford,excellent,4 cylinders,gas,120000.0,automatic,truck,blue,522,2.2713250728200216,-0.0055703534651905,c
1045,2017.0,ford,like new,4 cylinders,gas,89461.0,automatic,SUV,red,646,2.5084946016815945,0.0410508791913907,a
1046,1999.0,ford,fair,8 cylinders,gas,203000.0,automatic,truck,white,244,2.16123743141432,0.2442535772388894,b
1047,2010.0,ford,good,8 cylinders,gas,100750.0,automatic,truck,black,282,2.123704857271045,0.1281132880484518,c
1048,2014.0,ford,excellent,4 cylinders,gas,108797.0,automatic,SUV,blue,230,2.5194734847965545,0.1693063478392937,b
1049,2001.0,ford,fair,6 cylinders,gas,205000.0,automatic,SUV,red,684,2.1585101190336173,0.0787794996025516,b
1050,2015.0,ford,excellent,8 cylinders,gas,136710.0,automatic,pickup,white,1480,2.1600103402180584,0.2255823037655837,b
1051,2008.0,ford,good,8 cylinders,gas,105215.0,automatic,pickup,red,395,2.393694271769456,-0.1771686320811098,a
1052,2018.0,subaru,excellent,4 cylinders,gas,59000.0,automatic,SUV,black,548,2.343269583083735,0.1577954292711463,b
1053,2004.0,ford,good,6 cylinders,gas,130600.0,automatic,SUV,silver,292,2.2306639783886544,0.2016270827143512,c
1054,2016.0,ford,good,8 cylinders,gas,119026.0,automatic,truck,white,294,2.160859105242341,0.0469844659964709,c
1055,1994.0,ford,good,4 cylinders,gas,176000.0,manual,pickup,blue,130,1.90209752726144,0.2116375588217103,a
1056,2005.0,subaru,good,4 cylinders,gas,166844.0,automatic,SUV,silver,214,2.207417442296296,0.2127239810321159,c
1057,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.444472226700747,0.1447233792725811,b
1058,2013.0,ford,excellent,6 cylinders,gas,84729.0,automatic,SUV,black,322,2.3638517347811376,0.0786991837821146,b
1059,2018.0,ford,good,6 cylinders,gas,18912.0,automatic,pickup,red,4943,2.40784854276659,0.0938840905040184,b
1060,2018.0,subaru,excellent,4 cylinders,gas,33450.0,automatic,SUV,silver,1227,2.4739582785043743,0.0801041227687808,b
1061,1949.0,ford,excellent,8 cylinders,gas,1500.0,automatic,pickup,red,461,0.7588365116550643,0.1520982157900571,c
1062,2017.0,ford,excellent,6 cylinders,gas,97100.0,automatic,SUV,white,569,2.320596639464562,0.0773018419139199,c
1063,2008.0,ford,excellent,4 cylinders,gas,139000.0,automatic,sedan,black,198,2.295316280893859,0.1400651908739779,b
1064,2016.0,ford,good,4 cylinders,gas,184561.0,automatic,sedan,black,4061,2.396113315710692,-0.045016939022195,a
1065,2005.0,ford,fair,8 cylinders,gas,100000.0,automatic,pickup,white,151,2.089520160085228,0.1442784540847269,c
1066,2005.0,subaru,fair,4 cylinders,gas,208170.0,automatic,SUV,black,1721,1.9072801843902487,0.200930540625196,b
1067,2007.0,ford,good,4 cylinders,gas,209500.0,automatic,sedan,silver,367,2.088079227412161,-0.1688870039908987,c
1068,2008.0,ford,excellent,6 cylinders,gas,125712.0,automatic,sedan,silver,1076,2.109977141550017,0.087253237221257,c
1069,2008.0,ford,excellent,4 cylinders,gas,99000.0,automatic,sedan,black,69,2.2733922798932227,0.1474876419157628,c
1070,2002.0,ford,fair,6 cylinders,gas,300000.0,automatic,pickup,red,140,2.0157403737117248,0.2122403606157771,c
1071,2017.0,ford,excellent,8 cylinders,gas,19527.0,automatic,truck,white,1589,2.307194076072326,0.1155331739362985,b
1072,2003.0,subaru,good,4 cylinders,gas,156000.0,automatic,sedan,white,457,1.9403970682188647,0.2389711624420296,a
1073,2018.0,ford,good,6 cylinders,gas,19252.0,automatic,pickup,black,4871,2.4318965817863307,0.2155207346101484,b
1074,2004.0,subaru,excellent,4 cylinders,gas,109100.0,automatic,sedan,white,1336,2.0400930608570795,0.1303658167021453,a
1075,2020.0,ford,like new,6 cylinders,gas,8634.0,automatic,SUV,blue,3803,2.4028477882932657,0.1004278228532658,c
1076,2012.0,ford,excellent,4 cylinders,gas,105000.0,automatic,sedan,silver,308,2.2446148522331346,0.1888004581580963,c
1077,2017.0,ford,excellent,6 cylinders,gas,94008.0,automatic,pickup,blue,2824,2.448602097060772,0.1930149322494754,a
1078,2013.0,ford,good,4 cylinders,gas,142000.0,automatic,SUV,black,265,2.346054055796889,0.0711785571790596,b
1079,2019.0,ford,good,8 cylinders,gas,9912.0,automatic,truck,white,1532,2.591003713006517,0.0770618761864395,a
1080,2015.0,ford,excellent,4 cylinders,gas,59000.0,automatic,sedan,black,831,2.2932484827112054,0.2156676047952676,a
1081,2006.0,ford,good,8 cylinders,gas,178000.0,automatic,SUV,black,166,2.055277701337212,0.2010250627912768,c
1082,2012.0,ford,excellent,4 cylinders,gas,105000.0,automatic,sedan,blue,224,2.096393815945608,0.1183759724718966,c
1083,2015.0,ford,excellent,6 cylinders,gas,132203.0,automatic,SUV,white,3923,2.4745097140053818,0.035049217032397,b
1084,1979.0,ford,excellent,8 cylinders,gas,10000.0,automatic,SUV,black,328,1.432538419759139,-0.1583213042567035,a
1085,2007.0,subaru,excellent,4 cylinders,gas,213380.0,automatic,SUV,silver,1089,2.0999725037884667,0.1665344494539399,b
1086,1989.0,ford,good,8 cylinders,gas,83500.0,automatic,pickup,black,391,1.6979718193955902,0.0470718555001052,b
1087,2010.0,subaru,like new,4 cylinders,gas,131000.0,automatic,SUV,blue,256,2.4244068925481743,-0.0872043902098956,a
1088,2015.0,ford,excellent,6 cylinders,gas,99600.0,automatic,SUV,black,522,2.3944264495852248,-0.0072258245841609,a
1089,2015.0,subaru,excellent,4 cylinders,gas,110275.0,automatic,SUV,silver,6100,2.3914412381095964,0.0769575725102418,c
1090,2010.0,ford,excellent,8 cylinders,gas,134499.0,automatic,truck,red,771,2.2039191175061994,0.1405544628923605,a
1091,2003.0,ford,good,4 cylinders,gas,150000.0,automatic,sedan,red,277,2.1533812600582216,0.1588500500273117,b
1092,2002.0,ford,excellent,8 cylinders,gas,129000.0,automatic,truck,black,1086,2.141615667163076,-0.0509826485246525,a
1093,2018.0,ford,excellent,8 cylinders,gas,23508.0,automatic,truck,silver,3468,2.292588258237464,-0.0518312038253624,a
1094,2013.0,subaru,like new,4 cylinders,gas,153000.0,automatic,SUV,black,852,2.2975522343111825,0.0853848728736586,b
1095,2011.0,ford,good,6 cylinders,gas,109114.0,automatic,SUV,black,1318,2.2443719595818967,0.0205684207251211,b
1096,2008.0,ford,excellent,6 cylinders,gas,71000.0,automatic,pickup,red,182,2.353268986676709,-0.0167317588415722,c
1097,2018.0,ford,excellent,6 cylinders,gas,40877.0,automatic,truck,white,389,2.5097144534111075,0.0764442143773052,a
1098,2002.0,subaru,good,4 cylinders,gas,155000.0,automatic,SUV,white,54,2.086231531789128,-0.0315422424756129,b
1099,2014.0,subaru,excellent,4 cylinders,gas,111760.0,manual,SUV,white,3215,2.241973034934164,0.1610752232732181,c
1100,2015.0,subaru,excellent,4 cylinders,gas,113000.0,automatic,SUV,silver,341,2.36226780636296,0.0049585498394525,c
1101,2016.0,ford,good,8 cylinders,gas,33546.0,automatic,pickup,silver,667,2.4166100475065377,0.0623926123845974,b
1102,2005.0,ford,excellent,6 cylinders,gas,45008.0,automatic,SUV,red,1077,2.09489604486706,0.0331276242790385,c
1103,2011.0,subaru,excellent,4 cylinders,gas,138903.0,automatic,sedan,white,92,2.0878248344514763,0.1682709782941542,c
1104,2003.0,ford,excellent,6 cylinders,gas,93329.0,automatic,sedan,silver,166,2.15662623826315,0.0321196569250695,b
1105,2015.0,ford,excellent,4 cylinders,gas,87568.0,manual,sedan,silver,3089,2.4176663269060708,0.0304497283704187,b
1106,2008.0,ford,like new,6 cylinders,gas,177000.0,automatic,SUV,black,126,2.2152124440814083,0.0835338111780925,a
1107,2005.0,ford,fair,8 cylinders,gas,62000.0,automatic,truck,blue,99,2.198279454763173,0.0967547567841492,b
1108,2015.0,ford,excellent,6 cylinders,gas,66835.0,automatic,pickup,blue,3061,2.375461311149382,0.0184414248951248,b
1109,2015.0,ford,good,8 cylinders,gas,61335.0,automatic,truck,white,1710,2.394238424670467,0.0682688245764974,a
1110,2014.0,ford,good,8 cylinders,gas,0.0,automatic,truck,white,1629,2.377849364778482,0.0628492510192716,b
1111,2013.0,ford,good,8 cylinders,gas,121790.0,automatic,pickup,red,175,2.377247945783017,0.049408791816787,a
1112,2003.0,ford,good,8 cylinders,gas,181141.0,automatic,SUV,blue,1192,2.0902572577266336,0.0369042625716228,b
1113,2017.0,ford,good,6 cylinders,gas,111900.0,automatic,truck,red,212,2.244546927787653,0.2180514786255003,a
1114,2004.0,ford,like new,6 cylinders,gas,116000.0,automatic,truck,red,1147,1.99389180505052,0.0732930878232001,b
1115,2001.0,ford,good,6 cylinders,gas,122586.0,automatic,pickup,blue,469,1.982365272022137,0.032859384126118,a
1116,2012.0,ford,good,8 cylinders,gas,7453.0,automatic,truck,blue,3586,2.23358216324146,0.1609037024687999,a
1117,2004.0,ford,excellent,6 cylinders,gas,96148.0,automatic,SUV,silver,2129,2.1360691894391866,0.0792914484770127,a
1118,2008.0,ford,fair,4 cylinders,gas,186152.0,automatic,sedan,silver,438,2.144066905021306,-0.0244673280434438,a
1119,2014.0,ford,excellent,8 cylinders,gas,100346.0,automatic,truck,white,812,2.3218384511040258,0.1716767665224582,c
1120,2006.0,ford,like new,8 cylinders,gas,170000.0,automatic,truck,white,500,1.9787904628393087,0.1953874246765798,b
1121,2009.0,ford,good,6 cylinders,gas,196634.0,automatic,sedan,black,858,2.0587480556617463,0.2063196199442042,c
1122,2015.0,ford,excellent,4 cylinders,gas,106000.0,automatic,sedan,white,615,2.446220211124558,0.0514717426099003,b
1123,2015.0,ford,excellent,6 cylinders,gas,102345.0,automatic,sedan,white,245,2.4244912778613528,0.1469064640066441,b
1124,1990.0,ford,good,8 cylinders,gas,99320.0,manual,pickup,white,261,1.5949296062603402,0.2412580503327625,a
1125,2010.0,ford,excellent,4 cylinders,gas,29862.0,automatic,sedan,white,189,2.249919187168792,-0.0239149630474341,b
1126,2013.0,ford,excellent,4 cylinders,gas,104220.0,automatic,SUV,white,5909,2.2554621920530784,0.1332386914100201,c
1127,2009.0,ford,good,6 cylinders,gas,175000.0,automatic,SUV,red,786,2.020364156556892,0.1410350712847553,a
1128,2002.0,ford,good,8 cylinders,gas,175000.0,automatic,truck,white,400,2.0387391386966054,0.1605252051711511,a
1129,2015.0,ford,excellent,6 cylinders,gas,57.0,automatic,SUV,black,1346,2.512156131036216,0.1202235160400463,c
1130,2011.0,ford,good,8 cylinders,gas,0.0,automatic,truck,white,3455,2.1683682134086006,-0.0559850828402066,a
